Order ID,Order Date,Order Priority,Product Category,Product Sub-Category,Product Name,Quantity ordered new,Product Container,Ship Mode,Ship Date
88403,2015-03-26,Critical,Office Supplies,Pens & Art Supplies,Sanford Liquid Accent Highlighters,10,Wrap Bag,Regular Air,2015-03-28
88404,2015-04-23,Critical,Office Supplies,Labels,*Staples* Packaging Labels,1,Small Box,Regular Air,2015-04-23
88405,2015-02-26,Critical,Furniture,Chairs & Chairmats,Hon GuestStacker Chair,1,Jumbo Drum,Delivery Truck,2015-02-27
88405,2015-02-26,Critical,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",20,Jumbo Drum,Delivery Truck,2015-02-28
88406,2015-04-29,Medium,Furniture,Chairs & Chairmats,Bevis Steel Folding Chairs,14,Jumbo Drum,Delivery Truck,2015-05-01
90891,2015-04-20,High,Furniture,Chairs & Chairmats,Hon Pagoda™ Stacking Chairs,20,Large Box,Regular Air,2015-04-22
90891,2015-04-20,High,Technology,Telephones and Communication,StarTAC 6500,18,Small Box,Regular Air,2015-04-21
89664,2015-02-01,Critical,Technology,Office Machines,Lexmark Z25 Color Inkjet Printer,10,Jumbo Drum,Delivery Truck,2015-02-03
89665,2015-01-01,High,Technology,Computer Peripherals,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",13,Small Pack,Regular Air,2015-01-02
89666,2015-03-26,High,Furniture,Tables,Bevis 36 x 72 Conference Tables,21,Jumbo Box,Delivery Truck,2015-03-27
88418,2015-03-18,Critical,Office Supplies,Paper,Xerox 1974,6,Small Box,Regular Air,2015-03-20
90079,2015-01-03,High,Furniture,Bookcases,Bush Mission Pointe Library,2,Jumbo Box,Delivery Truck,2015-01-04
90078,2015-01-10,Low,Technology,Computer Peripherals,"Fellowes Internet Keyboard, Platinum",11,Small Box,Express Air,2015-01-14
91583,2015-02-06,High,Technology,Telephones and Communication,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,21,Medium Box,Regular Air,2015-02-07
86002,2015-01-31,Not Specified,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",9,Wrap Bag,Regular Air,2015-02-02
86003,2015-04-16,Critical,Technology,Office Machines,Epson DFX-8500 Dot Matrix Printer,2,Jumbo Drum,Delivery Truck,2015-04-17
87570,2015-02-18,High,Office Supplies,Binders and Binder Accessories,Wilson Jones Custom Binder Spines & Labels,3,Small Box,Regular Air,2015-02-19
87570,2015-02-18,High,Technology,Copiers and Fax,Sharp 1540cs Digital Laser Copier,18,Jumbo Drum,Delivery Truck,2015-02-20
87570,2015-02-18,High,Office Supplies,Pens & Art Supplies,Boston 16801 Nautilus™ Battery Pencil Sharpener,7,Small Pack,Express Air,2015-02-19
87570,2015-02-18,High,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",7,Small Box,Regular Air,2015-02-20
87569,2015-06-13,High,Office Supplies,Storage & Organization,Advantus Rolling Storage Box,12,Small Box,Regular Air,2015-06-16
87072,2015-02-10,Medium,Furniture,Office Furnishings,"Career Cubicle Clock, 8 1/4"", Black",11,Small Box,Regular Air,2015-02-12
87071,2015-01-06,Low,Office Supplies,Storage & Organization,Tennsco Commercial Shelving,2,Large Box,Regular Air,2015-01-10
90404,2015-01-05,Not Specified,Furniture,Chairs & Chairmats,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1,Jumbo Drum,Delivery Truck,2015-01-06
90405,2015-02-09,High,Office Supplies,Binders and Binder Accessories,Binder Posts,1,Small Box,Regular Air,2015-02-11
90385,2015-03-16,Low,Furniture,Office Furnishings,Eldon Cleatmat® Chair Mats for Medium Pile Carpets,4,Medium Box,Regular Air,2015-03-16
90385,2015-03-16,Low,Technology,Office Machines,Okidata ML390 Turbo Dot Matrix Printers,14,Jumbo Drum,Delivery Truck,2015-03-25
90386,2015-05-03,High,Furniture,Office Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",19,Small Pack,Regular Air,2015-05-04
90386,2015-05-03,High,Technology,Office Machines,Panasonic KX-P3200 Dot Matrix Printer,14,Jumbo Drum,Delivery Truck,2015-05-04
90386,2015-05-03,High,Furniture,Tables,Hon 94000 Series Round Tables,6,Jumbo Box,Delivery Truck,2015-05-05
90387,2015-05-20,Medium,Office Supplies,Paper,Xerox 1979,25,Small Box,Regular Air,2015-05-21
90387,2015-05-20,Medium,Furniture,Tables,Hon Non-Folding Utility Tables,41,Jumbo Drum,Delivery Truck,2015-05-22
90387,2015-05-20,Medium,Technology,Telephones and Communication,Accessory36,33,Small Pack,Regular Air,2015-05-22
88794,2015-01-09,Not Specified,Office Supplies,Binders and Binder Accessories,"Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",3,Small Box,Regular Air,2015-01-10
88794,2015-01-09,Not Specified,Office Supplies,Pens & Art Supplies,Newell 337,11,Wrap Bag,Regular Air,2015-01-09
88794,2015-01-09,Not Specified,Office Supplies,Pens & Art Supplies,Newell 339,6,Wrap Bag,Regular Air,2015-01-11
89465,2015-01-27,Medium,Office Supplies,Pens & Art Supplies,Newell 343,9,Wrap Bag,Regular Air,2015-01-29
91571,2015-06-15,Not Specified,Office Supplies,Rubber Bands,Binder Clips by OIC,12,Wrap Bag,Regular Air,2015-06-17
89440,2015-05-08,High,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,5,Small Box,Regular Air,2015-05-10
7364,2015-05-08,High,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,22,Small Box,Regular Air,2015-05-10
41636,2015-02-14,Critical,Office Supplies,Pens & Art Supplies,Stanley Bostitch Contemporary Electric Pencil Sharpeners,45,Small Pack,Regular Air,2015-02-16
41636,2015-02-14,Critical,Technology,Telephones and Communication,282,49,Small Box,Regular Air,2015-02-16
90685,2015-02-14,Critical,Office Supplies,Pens & Art Supplies,Stanley Bostitch Contemporary Electric Pencil Sharpeners,11,Small Pack,Regular Air,2015-02-16
90685,2015-02-14,Critical,Technology,Telephones and Communication,282,12,Small Box,Regular Air,2015-02-16
89175,2015-04-07,Medium,Technology,Computer Peripherals,Belkin MediaBoard 104- Keyboard,11,Small Box,Regular Air,2015-04-08
89175,2015-04-07,Medium,Technology,Computer Peripherals,Motorola SB4200 Cable Modem,14,Small Box,Regular Air,2015-04-08
89175,2015-04-07,Medium,Office Supplies,Storage & Organization,"Fellowes Strictly Business® Drawer File, Letter/Legal Size",19,Small Box,Regular Air,2015-04-09
89176,2015-06-26,Critical,Technology,Computer Peripherals,Gyration Ultra Cordless Optical Suite,7,Small Box,Regular Air,2015-06-27
89176,2015-06-26,Critical,Furniture,Office Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,19,Small Pack,Regular Air,2015-06-27
89174,2015-05-22,Not Specified,Office Supplies,Pens & Art Supplies,Boston 1799 Powerhouse™ Electric Pencil Sharpener,16,Small Pack,Regular Air,2015-05-25
89174,2015-05-22,Not Specified,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",16,Jumbo Drum,Delivery Truck,2015-05-22
86054,2015-03-25,Critical,Furniture,Office Furnishings,Tensor Computer Mounted Lamp,1,Large Box,Regular Air,2015-03-27
86050,2015-01-31,Low,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,11,Jumbo Drum,Delivery Truck,2015-01-31
86050,2015-01-31,Low,Office Supplies,Labels,Avery 51,10,Small Box,Regular Air,2015-01-31
86050,2015-01-31,Low,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,8,Wrap Bag,Regular Air,2015-02-07
86051,2015-02-04,Low,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,8,Jumbo Drum,Delivery Truck,2015-02-04
86052,2015-01-04,Critical,Technology,Office Machines,Okidata ML320 Series Turbo Dot Matrix Printers,2,Jumbo Box,Delivery Truck,2015-01-06
86051,2015-02-04,Low,Furniture,Chairs & Chairmats,"Metal Folding Chairs, Beige, 4/Carton",5,Jumbo Drum,Delivery Truck,2015-02-08
86053,2015-02-10,Critical,Furniture,Tables,Hon 94000 Series Round Tables,20,Jumbo Box,Delivery Truck,2015-02-11
86258,2015-01-05,High,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",2,Small Pack,Regular Air,2015-01-06
86258,2015-01-05,High,Technology,Telephones and Communication,3285,3,Small Box,Regular Air,2015-01-07
88030,2015-01-22,Low,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",12,Wrap Bag,Regular Air,2015-01-29
88028,2015-01-01,Not Specified,Office Supplies,Storage & Organization,Safco Industrial Wire Shelving,2,Large Box,Express Air,2015-01-03
88029,2015-04-19,High,Technology,Copiers and Fax,Canon PC-428 Personal Copier,5,Large Box,Express Air,2015-04-21
90314,2015-06-23,Low,Office Supplies,Pens & Art Supplies,Newell 337,4,Wrap Bag,Regular Air,2015-06-23
90314,2015-06-23,Low,Technology,Computer Peripherals,Hayes Optima 56K V.90 Internal Voice Modem,3,Small Box,Regular Air,2015-06-30
90314,2015-06-23,Low,Office Supplies,Paper,Xerox 23,10,Small Box,Regular Air,2015-06-25
91036,2015-02-28,Low,Furniture,Office Furnishings,Coloredge Poster Frame,4,Wrap Bag,Regular Air,2015-03-01
89970,2015-02-21,Critical,Furniture,Chairs & Chairmats,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,15,Jumbo Drum,Delivery Truck,2015-02-22
89102,2015-04-06,Low,Office Supplies,Storage & Organization,"Fellowes Personal Hanging Folder Files, Navy",7,Small Box,Express Air,2015-04-13
86699,2015-04-13,Low,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,22,Small Box,Regular Air,2015-04-20
89278,2015-01-27,Low,Office Supplies,Labels,Avery 48,12,Small Box,Regular Air,2015-02-01
89279,2015-04-28,High,Office Supplies,Paper,Xerox 1917,14,Small Box,Regular Air,2015-04-30
89279,2015-04-28,High,Office Supplies,Paper,Xerox 1983,13,Small Box,Regular Air,2015-04-28
87963,2015-01-02,Critical,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,6,Small Box,Express Air,2015-01-04
87964,2015-03-24,Medium,Furniture,Chairs & Chairmats,Novimex Turbo Task Chair,20,Jumbo Drum,Delivery Truck,2015-03-26
87965,2015-06-12,High,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),14,Small Box,Regular Air,2015-06-13
87962,2015-03-09,Low,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",9,Small Box,Express Air,2015-03-13
87962,2015-03-09,Low,Technology,Office Machines,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,8,Jumbo Box,Delivery Truck,2015-03-13
89601,2015-02-15,Critical,Office Supplies,Labels,Avery White Multi-Purpose Labels,17,Small Box,Regular Air,2015-02-16
89601,2015-02-15,Critical,Technology,Telephones and Communication,Accessory15,9,Small Pack,Regular Air,2015-02-16
89602,2015-04-21,High,Office Supplies,Labels,Avery White Multi-Purpose Labels,1,Small Box,Regular Air,2015-04-22
89602,2015-04-21,High,Technology,Office Machines,Epson C82 Color Inkjet Printer,4,Jumbo Drum,Delivery Truck,2015-04-23
86611,2015-01-26,Not Specified,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,3,Small Box,Regular Air,2015-01-29
86612,2015-01-29,Critical,Office Supplies,Binders and Binder Accessories,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",8,Small Box,Regular Air,2015-02-01
86612,2015-01-29,Critical,Office Supplies,Paper,Xerox 213,10,Small Box,Regular Air,2015-01-31
86610,2015-05-26,Critical,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",3,Medium Box,Regular Air,2015-05-28
86610,2015-05-26,Critical,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",16,Small Box,Regular Air,2015-05-27
89571,2015-06-03,Low,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",17,Jumbo Box,Delivery Truck,2015-06-07
89572,2015-02-06,Low,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,18,Small Box,Regular Air,2015-02-08
89572,2015-02-06,Low,Office Supplies,Rubber Bands,"Super Bands, 12/Pack",12,Wrap Bag,Regular Air,2015-02-11
89572,2015-02-06,Low,Technology,Telephones and Communication,V70,17,Small Box,Regular Air,2015-02-11
90110,2015-03-16,High,Office Supplies,"Scissors, Rulers and Trimmers",Acme Galleria® Hot Forged Steel Scissors with Colored Handles,5,Small Pack,Express Air,2015-03-18
90109,2015-05-05,Low,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",17,Small Box,Regular Air,2015-05-05
90109,2015-05-05,Low,Technology,Telephones and Communication,Accessory36,4,Small Pack,Regular Air,2015-05-05
90109,2015-05-05,Low,Furniture,Office Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",12,Jumbo Drum,Delivery Truck,2015-05-09
91502,2015-06-30,Not Specified,Technology,Telephones and Communication,T28 WORLD,22,Small Box,Regular Air,2015-06-30
85949,2015-06-22,Low,Office Supplies,Envelopes,Ampad #10 Peel & Seel® Holiday Envelopes,7,Small Box,Express Air,2015-06-26
85948,2015-01-27,Not Specified,Technology,Telephones and Communication,V70,10,Small Box,Regular Air,2015-01-28
85950,2015-02-05,Medium,Office Supplies,Paper,Xerox 1903,14,Small Box,Regular Air,2015-02-07
85947,2015-01-24,Medium,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,6,Medium Box,Regular Air,2015-01-26
90148,2015-03-13,Medium,Office Supplies,Storage & Organization,Portfile® Personal File Boxes,21,Small Box,Express Air,2015-03-15
90145,2015-02-04,Medium,Office Supplies,Labels,Avery 493,12,Small Box,Regular Air,2015-02-06
90145,2015-02-04,Medium,Office Supplies,Paper,"Array® Parchment Paper, Assorted Colors",6,Small Box,Regular Air,2015-02-05
90145,2015-02-04,Medium,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),3,Small Box,Regular Air,2015-02-07
90146,2015-03-25,Not Specified,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,8,Small Box,Regular Air,2015-03-25
90146,2015-03-25,Not Specified,Office Supplies,Paper,Xerox 1933,6,Small Box,Regular Air,2015-03-26
90146,2015-03-25,Not Specified,Office Supplies,Pens & Art Supplies,Hunt Boston® Vacuum Mount KS Pencil Sharpener,12,Small Box,Express Air,2015-03-27
90147,2015-02-19,Low,Office Supplies,Storage & Organization,Desktop 3-Pocket Hot File®,9,Small Box,Regular Air,2015-02-24
88165,2015-05-04,Critical,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",17,Wrap Bag,Regular Air,2015-05-04
88163,2015-01-06,Not Specified,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,12,Small Box,Regular Air,2015-01-08
88163,2015-01-06,Not Specified,Office Supplies,Appliances,Holmes HEPA Air Purifier,13,Medium Box,Regular Air,2015-01-08
88164,2015-02-04,Medium,Technology,Computer Peripherals,Logitech Cordless Navigator Duo,15,Small Box,Regular Air,2015-02-06
87695,2015-02-11,Critical,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,9,Jumbo Drum,Delivery Truck,2015-02-13
87696,2015-01-03,High,Office Supplies,Labels,Round Specialty Laser Printer Labels,8,Small Box,Regular Air,2015-01-04
87696,2015-01-03,High,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,2,Jumbo Box,Delivery Truck,2015-01-04
47493,2015-02-11,Critical,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,36,Jumbo Drum,Delivery Truck,2015-02-13
37987,2015-01-03,High,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,6,Jumbo Box,Delivery Truck,2015-01-04
89869,2015-06-21,High,Office Supplies,Envelopes,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,12,Small Box,Regular Air,2015-06-24
90557,2015-03-24,Low,Furniture,Office Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",2,Small Pack,Regular Air,2015-03-26
90557,2015-03-24,Low,Office Supplies,Storage & Organization,Fellowes Staxonsteel® Drawer Files,8,Small Box,Regular Air,2015-03-28
88721,2015-03-16,High,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",5,Jumbo Drum,Delivery Truck,2015-03-17
88721,2015-03-16,High,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,4,Small Pack,Regular Air,2015-03-18
88722,2015-06-19,Not Specified,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",7,Small Pack,Express Air,2015-06-19
90964,2015-03-24,Medium,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',5,Small Box,Regular Air,2015-03-27
89611,2015-06-23,High,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,1,Jumbo Drum,Delivery Truck,2015-06-24
89608,2015-04-06,Low,Furniture,Office Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",10,Medium Box,Regular Air,2015-04-08
89609,2015-04-09,Not Specified,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",8,Small Box,Regular Air,2015-04-11
89609,2015-04-09,Not Specified,Office Supplies,Pens & Art Supplies,Newell 318,7,Wrap Bag,Regular Air,2015-04-10
89610,2015-06-02,Low,Office Supplies,Rubber Bands,Rubber Band Ball,12,Wrap Bag,Regular Air,2015-06-09
91480,2015-01-13,Critical,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,4,Small Box,Regular Air,2015-01-13
91481,2015-03-29,High,Office Supplies,Binders and Binder Accessories,Wilson Jones DublLock® D-Ring Binders,15,Small Box,Regular Air,2015-03-29
91482,2015-05-25,Medium,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",6,Small Box,Regular Air,2015-05-28
89504,2015-03-14,Medium,Furniture,Chairs & Chairmats,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",9,Jumbo Drum,Delivery Truck,2015-03-15
89504,2015-03-14,Medium,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",2,Jumbo Box,Delivery Truck,2015-03-14
89503,2015-01-10,Low,Technology,Office Machines,Panasonic KX-P3200 Dot Matrix Printer,12,Jumbo Drum,Delivery Truck,2015-01-15
89505,2015-05-20,High,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,17,Jumbo Box,Delivery Truck,2015-05-21
86163,2015-03-30,Critical,Office Supplies,Paper,Xerox 220,13,Small Box,Regular Air,2015-04-02
86165,2015-06-20,Critical,Office Supplies,Storage & Organization,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",18,Small Box,Regular Air,2015-06-23
86165,2015-06-20,Critical,Technology,Telephones and Communication,T65,4,Small Box,Regular Air,2015-06-23
86166,2015-06-23,Not Specified,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",19,Large Box,Regular Air,2015-06-24
86164,2015-04-29,Critical,Office Supplies,Pens & Art Supplies,Newell 315,22,Wrap Bag,Regular Air,2015-04-30
86164,2015-04-29,Critical,Technology,Telephones and Communication,Accessory25,2,Wrap Bag,Regular Air,2015-04-30
91304,2015-02-15,Not Specified,Furniture,Office Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS ™ Wall Clock,9,Small Box,Regular Air,2015-02-16
91306,2015-06-16,Medium,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,12,Jumbo Box,Delivery Truck,2015-06-18
91305,2015-03-15,Medium,Furniture,Office Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",22,Small Box,Regular Air,2015-03-17
88267,2015-03-04,Low,Technology,Telephones and Communication,TimeportP7382,2,Small Box,Regular Air,2015-03-08
